,condition,ex2_order,ex1_order,question,variable,value,month,Mittelwert von value,Rating_in_relation_to_mean,frequency,ex1_umlaut,ex2_allomorph
1034,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_60,1.0,Juni,2.71875,-1.71875,NaN,NaN,NaN
1035,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_61,6.0,Mai,4.451612903,1.548387097,NaN,NaN,NaN
1036,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_61,1.0,Mai,4.451612903,-3.451612903,NaN,NaN,NaN
1037,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_61,7.0,Mai,4.451612903,2.548387097,NaN,NaN,NaN
1038,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_61,7.0,Mai,4.451612903,2.548387097,NaN,NaN,NaN
1039,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_61,2.0,Mai,4.451612903,-2.451612903,NaN,NaN,NaN
1040,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_61,5.0,Mai,4.451612903,0.548387097,NaN,NaN,NaN
1041,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_62,3.0,Februar,3.875,-0.875,NaN,NaN,NaN
1042,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_62,3.0,Februar,3.875,-0.875,NaN,NaN,NaN
1043,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_62,2.0,Februar,3.875,-1.875,NaN,NaN,NaN
1044,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_62,1.0,Februar,3.875,-2.875,NaN,NaN,NaN
1045,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_62,1.0,Februar,3.875,-2.875,NaN,NaN,NaN
1046,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_62,7.0,Februar,3.875,3.125,NaN,NaN,NaN
1047,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_63,5.0,April,4.28125,0.71875,NaN,NaN,NaN
1048,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_63,3.0,April,4.28125,-1.28125,NaN,NaN,NaN
1049,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_63,2.0,April,4.28125,-2.28125,NaN,NaN,NaN
1050,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_63,6.0,April,4.28125,1.71875,NaN,NaN,NaN
1051,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_63,4.0,April,4.28125,-0.28125,NaN,NaN,NaN
1052,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_63,3.0,April,4.28125,-1.28125,NaN,NaN,NaN
1053,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_64,1.0,Mai,3.25,-2.25,NaN,NaN,NaN
1054,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_64,2.0,Mai,3.25,-1.25,NaN,NaN,NaN
1055,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_64,6.0,Mai,3.25,2.75,NaN,NaN,NaN
1056,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_64,4.0,Mai,3.25,0.75,NaN,NaN,NaN
1057,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_64,1.0,Mai,3.25,-2.25,NaN,NaN,NaN
1058,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_64,3.0,Mai,3.25,-0.25,NaN,NaN,NaN
1059,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_65,5.0,Juli,2.5625,2.4375,NaN,NaN,NaN
1060,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_65,5.0,Juli,2.5625,2.4375,NaN,NaN,NaN
1061,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_65,3.0,Juli,2.5625,0.4375,NaN,NaN,NaN
1062,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_65,3.0,Juli,2.5625,0.4375,NaN,NaN,NaN
1063,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_65,1.0,Juli,2.5625,-1.5625,NaN,NaN,NaN
1064,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_65,1.0,Juli,2.5625,-1.5625,NaN,NaN,NaN
1065,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_66,1.0,Mai,2.875,-1.875,NaN,NaN,NaN
1066,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_66,1.0,Mai,2.875,-1.875,NaN,NaN,NaN
1067,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_66,7.0,Mai,2.875,4.125,NaN,NaN,NaN
1068,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_66,7.0,Mai,2.875,4.125,NaN,NaN,NaN
1069,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_66,1.0,Mai,2.875,-1.875,NaN,NaN,NaN
1070,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_66,1.0,Mai,2.875,-1.875,NaN,NaN,NaN
1071,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_67,2.0,Oktober,4.0,-2.0,NaN,NaN,NaN
1072,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_67,2.0,Oktober,4.0,-2.0,NaN,NaN,NaN
1073,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_67,7.0,Oktober,4.0,3.0,NaN,NaN,NaN
1074,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_67,7.0,Oktober,4.0,3.0,NaN,NaN,NaN
1075,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_67,7.0,Oktober,4.0,3.0,NaN,NaN,NaN
1076,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_67,5.0,Oktober,4.0,1.0,NaN,NaN,NaN
1077,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_68,1.0,Dezember,3.5,-2.5,NaN,NaN,NaN
1078,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_68,7.0,Dezember,3.5,3.5,NaN,NaN,NaN
1079,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_68,4.0,Dezember,3.5,0.5,NaN,NaN,NaN
1080,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_68,5.0,Dezember,3.5,1.5,NaN,NaN,NaN
1081,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_68,1.0,Dezember,3.5,-2.5,NaN,NaN,NaN
1082,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_68,3.0,Dezember,3.5,-0.5,NaN,NaN,NaN
1083,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_69,7.0,Mai,2.59375,4.40625,NaN,NaN,NaN
1084,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_69,6.0,Mai,2.59375,3.40625,NaN,NaN,NaN
1085,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_69,7.0,Mai,2.59375,4.40625,NaN,NaN,NaN
1086,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_69,7.0,Mai,2.59375,4.40625,NaN,NaN,NaN
1087,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_69,3.0,Mai,2.59375,0.40625,NaN,NaN,NaN
1088,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_69,3.0,Mai,2.59375,0.40625,NaN,NaN,NaN
1089,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_70,6.0,Februar,2.71875,3.28125,NaN,NaN,NaN
1090,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_70,6.0,Februar,2.71875,3.28125,NaN,NaN,NaN
1091,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_70,5.0,Februar,2.71875,2.28125,NaN,NaN,NaN
1092,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_70,1.0,Februar,2.71875,-1.71875,NaN,NaN,NaN
1093,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_70,1.0,Februar,2.71875,-1.71875,NaN,NaN,NaN
1094,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_70,6.0,Februar,2.71875,3.28125,NaN,NaN,NaN
1095,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_71,6.0,Januar,2.6875,3.3125,NaN,NaN,NaN
1096,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_71,4.0,Januar,2.6875,1.3125,NaN,NaN,NaN
1097,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_71,6.0,Januar,2.6875,3.3125,NaN,NaN,NaN
1098,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_71,2.0,Januar,2.6875,-0.6875,NaN,NaN,NaN
1099,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_71,1.0,Januar,2.6875,-1.6875,NaN,NaN,NaN
1100,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_71,1.0,Januar,2.6875,-1.6875,NaN,NaN,NaN
1101,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_72,5.0,August,2.6875,2.3125,NaN,NaN,NaN
1102,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_72,4.0,August,2.6875,1.3125,NaN,NaN,NaN
1103,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_72,1.0,August,2.6875,-1.6875,NaN,NaN,NaN
1104,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_72,1.0,August,2.6875,-1.6875,NaN,NaN,NaN
1105,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_72,1.0,August,2.6875,-1.6875,NaN,NaN,NaN
1106,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_72,6.0,August,2.6875,3.3125,NaN,NaN,NaN
1107,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_73,3.0,April,4.0,-1.0,NaN,NaN,NaN
1108,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_73,4.0,April,4.0,0.0,NaN,NaN,NaN
1109,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_73,3.0,April,4.0,-1.0,NaN,NaN,NaN
1110,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_73,6.0,April,4.0,2.0,NaN,NaN,NaN
1111,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_73,5.0,April,4.0,1.0,NaN,NaN,NaN
1112,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_73,3.0,April,4.0,-1.0,NaN,NaN,NaN
1113,F,NaN,NaN,Das Haus wurde unter gestrichen.,participant_74,1.0,Juni,3.3125,-2.3125,NaN,NaN,NaN
1114,F,NaN,NaN,Die Familie hat eine teure Reise voreilig gebucht.,participant_74,7.0,Juni,3.3125,3.6875,NaN,NaN,NaN
1115,F,NaN,NaN,"Er glaubt, die Mannschaft hat den Schiedsrichter bestochen.",participant_74,6.0,Juni,3.3125,2.6875,NaN,NaN,NaN
1116,F,NaN,NaN,"Auf der Fähre glaubt er, hat der Urlauber den Kontrolleur belogen.",participant_74,6.0,Juni,3.3125,2.6875,NaN,NaN,NaN
1117,F,NaN,NaN,"Die Familie isst gerne griechisch und türkisch, obwohl sie lebt jetzt in Italien.",participant_74,2.0,Juni,3.3125,-1.3125,NaN,NaN,NaN
1118,F,NaN,NaN,Da gestimmt für hat der Wähler aber nicht.,participant_74,1.0,Juni,3.3125,-2.3125,NaN,NaN,NaN
1119,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_75,7.0,August,4.59375,2.40625,NaN,NaN,NaN
1120,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_75,1.0,August,4.59375,-3.59375,NaN,NaN,NaN
1121,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_75,7.0,August,4.59375,2.40625,NaN,NaN,NaN
1122,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_75,1.0,August,4.59375,-3.59375,NaN,NaN,NaN
1123,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_75,4.0,August,4.59375,-0.59375,NaN,NaN,NaN
1124,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_75,7.0,August,4.59375,2.40625,NaN,NaN,NaN
1125,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_76,5.0,Januar,2.75,2.25,NaN,NaN,NaN
1126,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_76,5.0,Januar,2.75,2.25,NaN,NaN,NaN
1127,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_76,7.0,Januar,2.75,4.25,NaN,NaN,NaN
1128,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_76,2.0,Januar,2.75,-0.75,NaN,NaN,NaN
1129,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_76,1.0,Januar,2.75,-1.75,NaN,NaN,NaN
1130,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_76,1.0,Januar,2.75,-1.75,NaN,NaN,NaN
1131,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_77,7.0,April,5.40625,1.59375,NaN,NaN,NaN
1132,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_77,5.0,April,5.40625,-0.40625,NaN,NaN,NaN
1133,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_77,7.0,April,5.40625,1.59375,NaN,NaN,NaN
1134,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_77,6.0,April,5.40625,0.59375,NaN,NaN,NaN
1135,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_77,6.0,April,5.40625,0.59375,NaN,NaN,NaN
1136,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_77,7.0,April,5.40625,1.59375,NaN,NaN,NaN
1137,F,NaN,NaN,Bei der Schülerversammlung die Klassen wählen nacheinander und ordnungsgemäß die Schulsprecher.,participant_78,1.0,Mai,2.28125,-1.28125,NaN,NaN,NaN
1138,F,NaN,NaN,Der alte und geschützte Wald wurde vor gerodet.,participant_78,1.0,Mai,2.28125,-1.28125,NaN,NaN,NaN
1139,F,NaN,NaN,Die Mutter hat ihren kleinen Sohn zum Kindergarten gebracht.,participant_78,7.0,Mai,2.28125,4.71875,NaN,NaN,NaN
1140,F,NaN,NaN,Die Nachbarin hat der Frau den neuen und großen Blumenladen empfohlen.,participant_78,6.0,Mai,2.28125,3.71875,NaN,NaN,NaN
1141,F,NaN,NaN,Ich habe dem Kunden sich selbst im Spiegel präsentiert.,participant_78,3.0,Mai,2.28125,0.71875,NaN,NaN,NaN
1142,F,NaN,NaN,Die Marathonläufer haben einander ihn als fähigen Trainer vorgeschlagen.,participant_78,1.0,Mai,2.28125,-1.28125,NaN,NaN,NaN
1143,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_79,1.0,Oktober,2.25,-1.25,NaN,NaN,NaN
1144,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_79,2.0,Oktober,2.25,-0.25,NaN,NaN,NaN
1145,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_79,7.0,Oktober,2.25,4.75,NaN,NaN,NaN
1146,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_79,7.0,Oktober,2.25,4.75,NaN,NaN,NaN
1147,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_79,7.0,Oktober,2.25,4.75,NaN,NaN,NaN
1148,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_79,4.0,Oktober,2.25,1.75,NaN,NaN,NaN
1149,F,NaN,NaN,In der Mensa essen viele Studentinnen und Studenten zu Mittag.,participant_80,6.0,Januar,2.9375,3.0625,NaN,NaN,NaN
1150,F,NaN,NaN,Was hat der Reporter welchem Redakteur verkauft?,participant_80,3.0,Januar,2.9375,0.0625,NaN,NaN,NaN
1151,F,NaN,NaN,Wir haben dem empfindlichen und unsympathischen Vermieter sich selbst als Mieter empfohlen.,participant_80,7.0,Januar,2.9375,4.0625,NaN,NaN,NaN
1152,F,NaN,NaN,Der Komponist hat dem neuen italienischen Tenor es zugemutet.,participant_80,2.0,Januar,2.9375,-0.9375,NaN,NaN,NaN
1153,F,NaN,NaN,"Der Waffenhändler glaubt er, dass den Politiker bestochen hat.",participant_80,1.0,Januar,2.9375,-1.9375,NaN,NaN,NaN
1154,F,NaN,NaN,Die Tinte wurde für vergossen.,participant_80,1.0,Januar,2.9375,-1.9375,NaN,NaN,NaN
1155,F,NaN,NaN,Die Mutter hat dem Sohn es verboten.,participant_81,1.0,April,3.3125,-2.3125,NaN,NaN,NaN
1156,F,NaN,NaN,"Der Chemiker meint er, dass den Pharmakonzern belogen hat.",participant_81,1.0,April,3.3125,-2.3125,NaN,NaN,NaN
1157,F,NaN,NaN,Die Sitzung wurde aus vertagt.,participant_81,1.0,April,3.3125,-2.3125,NaN,NaN,NaN
1158,F,NaN,NaN,Auf dem Markt verkaufen viele Bauern Obst und Gemüse.,participant_81,7.0,April,3.3125,3.6875,NaN,NaN,NaN
1159,F,NaN,NaN,Was hat der Verkäufer welchem Kunden geraten?,participant_81,5.0,April,3.3125,1.6875,NaN,NaN,NaN
1160,F,NaN,NaN,"In der Elbe glaubt sie, hat der Fischer das kleine und flinke Boot versenkt.",participant_81,6.0,April,3.3125,2.6875,NaN,NaN,NaN
1161,F,NaN,NaN,Der Teppichhändler hat dem Prinzen den großen und schönen Teppich verkauft.,participant_82,6.0,August,2.6875,3.3125,NaN,NaN,NaN
1162,F,NaN,NaN,"Auf dem Heimweg denkt sie, hat das Kind den Schlüssel verloren.",participant_82,2.0,August,2.6875,-0.6875,NaN,NaN,NaN
1163,F,NaN,NaN,Die Fotografen haben einander es als schönstes und bestes Foto bestätigt.,participant_82,2.0,August,2.6875,-0.6875,NaN,NaN,NaN
1164,F,NaN,NaN,Bei dem Regen die Familie macht bestimmt kein Picknick.,participant_82,1.0,August,2.6875,-1.6875,NaN,NaN,NaN
1165,F,NaN,NaN,Die Blume wurde gegen gegossen.,participant_82,1.0,August,2.6875,-1.6875,NaN,NaN,NaN
1166,F,NaN,NaN,Der Mann schenkt seiner Verlobten eine rote Rose.,participant_82,7.0,August,2.6875,4.3125,NaN,NaN,NaN
1167,F,NaN,NaN,"Der Zuschauer denkt er, dass die Sendung angeguckt hat.",participant_83,1.0,Oktober,2.09375,-1.09375,NaN,NaN,NaN
1168,F,NaN,NaN,Der Junge wurde vor benotet und bewertet.,participant_83,1.0,Oktober,2.09375,-1.09375,NaN,NaN,NaN
1169,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_83,7.0,Oktober,2.09375,4.90625,NaN,NaN,NaN
1170,F,NaN,NaN,Am Strand liegen viele Urlauber in der Sonne.,participant_83,3.0,Oktober,2.09375,0.90625,NaN,NaN,NaN
1171,F,NaN,NaN,Wie hat die Polizei welchen Fall gelöst?,participant_83,1.0,Oktober,2.09375,-1.09375,NaN,NaN,NaN
1172,F,NaN,NaN,"Im Wald glaubt sie, hat der Jäger den Förster gesehen.",participant_83,5.0,Oktober,2.09375,2.90625,NaN,NaN,NaN
1173,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_84,7.0,Februar,3.96875,3.03125,NaN,NaN,NaN
1174,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_84,5.0,Februar,3.96875,1.03125,NaN,NaN,NaN
1175,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_84,3.0,Februar,3.96875,-0.96875,NaN,NaN,NaN
1176,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_84,3.0,Februar,3.96875,-0.96875,NaN,NaN,NaN
1177,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_84,2.0,Februar,3.96875,-1.96875,NaN,NaN,NaN
1178,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_84,6.0,Februar,3.96875,2.03125,NaN,NaN,NaN
1179,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_85,7.0,Februar,4.0,3.0,NaN,NaN,NaN
1180,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_85,1.0,Februar,4.0,-3.0,NaN,NaN,NaN
1181,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_85,2.0,Februar,4.0,-2.0,NaN,NaN,NaN
1182,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_85,2.0,Februar,4.0,-2.0,NaN,NaN,NaN
1183,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_85,1.0,Februar,4.0,-3.0,NaN,NaN,NaN
1184,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_85,7.0,Februar,4.0,3.0,NaN,NaN,NaN
1185,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_86,7.0,Februar,4.0,3.0,NaN,NaN,NaN
1186,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_86,3.0,Februar,4.0,-1.0,NaN,NaN,NaN
1187,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_86,3.0,Februar,4.0,-1.0,NaN,NaN,NaN
1188,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_86,1.0,Februar,4.0,-3.0,NaN,NaN,NaN
1189,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_86,1.0,Februar,4.0,-3.0,NaN,NaN,NaN
1190,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_86,7.0,Februar,4.0,3.0,NaN,NaN,NaN
1191,F,NaN,NaN,Auf allen Konzerten spielt die Band fehlerfrei.,participant_87,6.0,Juli,3.59375,2.40625,NaN,NaN,NaN
1192,F,NaN,NaN,Wo hat die Feuerwehr welches Haus gelöscht?,participant_87,7.0,Juli,3.59375,3.40625,NaN,NaN,NaN
1193,F,NaN,NaN,Du hast der Frau sich selbst als Beraterin vorgeschlagen.,participant_87,5.0,Juli,3.59375,1.40625,NaN,NaN,NaN
1194,F,NaN,NaN,Der Lehrer hat den Schülern es nachgetragen.,participant_87,1.0,Juli,3.59375,-2.59375,NaN,NaN,NaN
1195,F,NaN,NaN,"Die Firma sagt er, dass die Bestellung vergessen oder verloren hat.",participant_87,1.0,Juli,3.59375,-2.59375,NaN,NaN,NaN
1196,F,NaN,NaN,Die Gruppe wurde hinter beschuldigt.,participant_87,1.0,Juli,3.59375,-2.59375,NaN,NaN,NaN
1197,F,NaN,NaN,Der Kaiser hat dem Fürsten den berühmten und begabten Maler empfohlen.,participant_88,7.0,Februar,2.09375,4.90625,NaN,NaN,NaN
1198,F,NaN,NaN,"Im Einkaufszentrum meint sie, hat der Ladenbesitzer den eleganten und gut geführten Laden geschlossen.",participant_88,3.0,Februar,2.09375,0.90625,NaN,NaN,NaN
1199,F,NaN,NaN,Die Bergführer haben einander ihn als kompetenten und zuverlässigen Begleiter empfohlen.,participant_88,3.0,Februar,2.09375,0.90625,NaN,NaN,NaN
1200,F,NaN,NaN,Beim Stammtisch die drei Freunde spielen mit Vorliebe Skat und Würfeln.,participant_88,1.0,Februar,2.09375,-1.09375,NaN,NaN,NaN
1201,F,NaN,NaN,Die Suppe wurde gegen versalzen.,participant_88,1.0,Februar,2.09375,-1.09375,NaN,NaN,NaN
1202,F,NaN,NaN,Der Patient hat den geldgierigen und unprofessionellen Zahnarzt überlistet.,participant_88,7.0,Februar,2.09375,4.90625,NaN,NaN,NaN
1203,F,NaN,NaN,Die Katze wurde unter gestreichelt und gekrault.,participant_89,5.0,Dezember,2.46875,2.53125,NaN,NaN,NaN
1204,F,NaN,NaN,Der Polizist hat den komplizierten Fall endlich gelöst.,participant_89,5.0,Dezember,2.46875,2.53125,NaN,NaN,NaN
1205,F,NaN,NaN,"Er weiß, der Mann hat das neue und teure Handy geklaut.",participant_89,5.0,Dezember,2.46875,2.53125,NaN,NaN,NaN
1206,F,NaN,NaN,"In Bayern meinte sie, haben die Lehrer die Schüler mehr unter Kontrolle.",participant_89,3.0,Dezember,2.46875,0.53125,NaN,NaN,NaN
1207,F,NaN,NaN,"Ihr fahrt gerne in die Berge, obwohl ihr wohnt sehr nahe am Meer.",participant_89,1.0,Dezember,2.46875,-1.46875,NaN,NaN,NaN
1208,F,NaN,NaN,Da gelacht rüber hat der Moderator natürlich nicht.,participant_89,1.0,Dezember,2.46875,-1.46875,NaN,NaN,NaN
1209,F,NaN,NaN,Du hast dem Postboten sich selbst in der traurigen und verlassenen Gegend empfohlen.,participant_90,1.0,März,3.0,-2.0,NaN,NaN,NaN
1210,F,NaN,NaN,"Wir lesen am liebsten die Süddeutsche, obwohl wir leben jetzt in Düsseldorf.",participant_90,3.0,März,3.0,0.0,NaN,NaN,NaN
1211,F,NaN,NaN,Da gerechnet mit hat der Franz natürlich nicht.,participant_90,2.0,März,3.0,-1.0,NaN,NaN,NaN
1212,F,NaN,NaN,Die Luft wurde hinter geatmet.,participant_90,3.0,März,3.0,0.0,NaN,NaN,NaN
